"Status","Date and Time","Response Time (ms)","Error","Location"
"up","10/11/2017 03:18:05PM","227 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 03:17:05PM","157 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 03:16:05PM","451 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 03:15:05PM","331 ms","OK","Phoenix (AZ)"
"up","10/11/2017 03:14:05PM","70 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 03:13:05PM","100 ms","OK","London (UK)"
"up","10/11/2017 03:12:05PM","352 ms","OK","Seattle 2)"
"up","10/11/2017 03:11:05PM","322 ms","OK","San Jose (CA)"
"up","10/11/2017 03:10:05PM","29 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 03:09:05PM","119 ms","OK","Chicago (IL)"
"up","10/11/2017 03:08:05PM","219 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 03:07:05PM","154 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 03:06:05PM","316 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 03:05:05PM","177 ms","OK","Phoenix (AZ)"
"up","10/11/2017 03:04:05PM","58 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 03:03:05PM","122 ms","OK","London (UK)"
"up","10/11/2017 03:02:05PM","362 ms","OK","Seattle 2)"
"up","10/11/2017 03:01:05PM","194 ms","OK","San Jose (CA)"
"up","10/11/2017 03:00:05PM","29 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 02:59:05PM","71 ms","OK","Chicago (IL)"
"up","10/11/2017 02:58:05PM","357 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 02:57:05PM","219 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 02:56:05PM","134 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 02:55:05PM","187 ms","OK","Phoenix (AZ)"
"up","10/11/2017 02:54:05PM","86 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 02:53:05PM","70 ms","OK","London (UK)"
"up","10/11/2017 02:52:05PM","312 ms","OK","Seattle 2)"
"up","10/11/2017 02:51:05PM","170 ms","OK","San Jose (CA)"
"up","10/11/2017 02:50:05PM","167 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 02:49:05PM","95 ms","OK","Chicago (IL)"
"up","10/11/2017 02:48:05PM","217 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 02:47:05PM","114 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 02:46:05PM","123 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 02:45:05PM","149 ms","OK","Phoenix (AZ)"
"up","10/11/2017 02:44:05PM","88 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 02:43:05PM","97 ms","OK","London (UK)"
"up","10/11/2017 02:42:05PM","218 ms","OK","Seattle 2)"
"up","10/11/2017 02:41:05PM","280 ms","OK","San Jose (CA)"
"up","10/11/2017 02:40:05PM","66 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 02:39:05PM","207 ms","OK","Chicago (IL)"
"up","10/11/2017 02:38:05PM","215 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 02:37:05PM","147 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 02:36:05PM","131 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 02:35:05PM","188 ms","OK","Phoenix (AZ)"
"up","10/11/2017 02:34:05PM","62 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 02:33:05PM","44 ms","OK","London (UK)"
"up","10/11/2017 02:32:05PM","195 ms","OK","Seattle 2)"
"up","10/11/2017 02:31:05PM","275 ms","OK","San Jose (CA)"
"up","10/11/2017 02:30:05PM","38 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 02:29:05PM","73 ms","OK","Chicago (IL)"
"up","10/11/2017 02:28:05PM","230 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 02:27:05PM","100 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 02:26:05PM","201 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 02:25:05PM","151 ms","OK","Phoenix (AZ)"
"up","10/11/2017 02:24:05PM","143 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 02:23:05PM","113 ms","OK","London (UK)"
"up","10/11/2017 02:22:05PM","290 ms","OK","Seattle 2)"
"up","10/11/2017 02:21:05PM","204 ms","OK","San Jose (CA)"
"up","10/11/2017 02:20:05PM","25 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 02:19:05PM","60 ms","OK","Chicago (IL)"
"up","10/11/2017 02:18:05PM","319 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 02:17:05PM","77 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 02:16:05PM","242 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 02:15:05PM","361 ms","OK","Phoenix (AZ)"
"up","10/11/2017 02:14:05PM","59 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 02:13:05PM","53 ms","OK","London (UK)"
"up","10/11/2017 02:12:05PM","201 ms","OK","Seattle 2)"
"up","10/11/2017 02:11:05PM","293 ms","OK","San Jose (CA)"
"up","10/11/2017 02:10:05PM","97 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 02:09:05PM","84 ms","OK","Chicago (IL)"
"up","10/11/2017 02:08:05PM","238 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 02:07:05PM","70 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 02:06:05PM","149 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 02:05:05PM","130 ms","OK","Phoenix (AZ)"
"up","10/11/2017 02:04:05PM","58 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 02:03:05PM","41 ms","OK","London (UK)"
"up","10/11/2017 02:02:05PM","436 ms","OK","Seattle 2)"
"up","10/11/2017 02:01:05PM","181 ms","OK","San Jose (CA)"
"up","10/11/2017 02:00:05PM","69 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 01:59:05PM","203 ms","OK","Chicago (IL)"
"up","10/11/2017 01:58:05PM","357 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 01:57:05PM","226 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 01:56:05PM","545 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 01:55:05PM","145 ms","OK","Phoenix (AZ)"
"up","10/11/2017 01:54:05PM","59 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 01:53:05PM","74 ms","OK","London (UK)"
"up","10/11/2017 01:52:05PM","229 ms","OK","Seattle 2)"
"up","10/11/2017 01:51:05PM","92 ms","OK","San Jose (CA)"
"up","10/11/2017 01:50:05PM","227 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 01:49:05PM","82 ms","OK","Chicago (IL)"
"up","10/11/2017 01:48:05PM","216 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 01:47:05PM","82 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 01:46:05PM","278 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 01:45:05PM","220 ms","OK","Phoenix (AZ)"
"up","10/11/2017 01:44:05PM","67 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 01:43:05PM","112 ms","OK","London (UK)"
"up","10/11/2017 01:42:05PM","190 ms","OK","Seattle 2)"
"up","10/11/2017 01:41:05PM","248 ms","OK","San Jose (CA)"
"up","10/11/2017 01:40:05PM","45 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 01:39:05PM","206 ms","OK","Chicago (IL)"
"up","10/11/2017 01:38:05PM","233 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 01:37:05PM","177 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 01:36:05PM","221 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 01:35:05PM","128 ms","OK","Phoenix (AZ)"
"up","10/11/2017 01:34:05PM","60 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 01:33:05PM","174 ms","OK","London (UK)"
"up","10/11/2017 01:32:05PM","197 ms","OK","Seattle 2)"
"up","10/11/2017 01:31:05PM","192 ms","OK","San Jose (CA)"
"up","10/11/2017 01:30:05PM","87 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 01:29:05PM","78 ms","OK","Chicago (IL)"
"up","10/11/2017 01:28:05PM","242 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 01:27:05PM","170 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 01:26:05PM","317 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 01:25:05PM","183 ms","OK","Phoenix (AZ)"
"up","10/11/2017 01:24:05PM","157 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 01:23:05PM","97 ms","OK","London (UK)"
"up","10/11/2017 01:22:05PM","264 ms","OK","Seattle 2)"
"up","10/11/2017 01:21:05PM","120 ms","OK","San Jose (CA)"
"up","10/11/2017 01:20:05PM","43 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 01:19:05PM","68 ms","OK","Chicago (IL)"
"up","10/11/2017 01:18:05PM","210 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 01:17:05PM","92 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 01:16:05PM","297 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 01:15:05PM","328 ms","OK","Phoenix (AZ)"
"up","10/11/2017 01:14:05PM","66 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 01:13:05PM","111 ms","OK","London (UK)"
"up","10/11/2017 01:12:05PM","259 ms","OK","Seattle 2)"
"up","10/11/2017 01:11:05PM","141 ms","OK","San Jose (CA)"
"up","10/11/2017 01:10:05PM","40 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 01:09:05PM","73 ms","OK","Chicago (IL)"
"up","10/11/2017 01:08:05PM","212 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 01:07:05PM","153 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 01:06:05PM","87 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 01:05:05PM","179 ms","OK","Phoenix (AZ)"
"up","10/11/2017 01:04:05PM","61 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 01:03:05PM","105 ms","OK","London (UK)"
"up","10/11/2017 01:02:05PM","413 ms","OK","Seattle 2)"
"up","10/11/2017 01:01:05PM","222 ms","OK","San Jose (CA)"
"up","10/11/2017 01:00:05PM","36 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 12:59:05PM","66 ms","OK","Chicago (IL)"
"up","10/11/2017 12:58:05PM","393 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 12:57:05PM","287 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 12:56:05PM","237 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 12:55:05PM","216 ms","OK","Phoenix (AZ)"
"up","10/11/2017 12:54:05PM","58 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 12:53:05PM","66 ms","OK","London (UK)"
"up","10/11/2017 12:52:05PM","180 ms","OK","Seattle 2)"
"up","10/11/2017 12:51:05PM","223 ms","OK","San Jose (CA)"
"up","10/11/2017 12:50:05PM","142 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 12:49:05PM","114 ms","OK","Chicago (IL)"
"up","10/11/2017 12:48:05PM","215 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 12:47:05PM","82 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 12:46:05PM","188 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 12:45:05PM","121 ms","OK","Phoenix (AZ)"
"up","10/11/2017 12:44:05PM","60 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 12:43:05PM","36 ms","OK","London (UK)"
"up","10/11/2017 12:42:05PM","179 ms","OK","Seattle 2)"
"up","10/11/2017 12:41:05PM","380 ms","OK","San Jose (CA)"
"up","10/11/2017 12:40:05PM","76 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 12:39:05PM","225 ms","OK","Chicago (IL)"
"up","10/11/2017 12:38:05PM","239 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 12:37:05PM","146 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 12:36:05PM","238 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 12:35:05PM","174 ms","OK","Phoenix (AZ)"
"up","10/11/2017 12:34:05PM","80 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 12:33:05PM","111 ms","OK","London (UK)"
"up","10/11/2017 12:32:05PM","146 ms","OK","Seattle 2)"
"up","10/11/2017 12:31:05PM","224 ms","OK","San Jose (CA)"
"up","10/11/2017 12:30:05PM","57 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 12:29:05PM","126 ms","OK","Chicago (IL)"
"up","10/11/2017 12:28:05PM","220 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 12:27:05PM","87 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 12:26:05PM","307 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 12:25:05PM","405 ms","OK","Phoenix (AZ)"
"up","10/11/2017 12:24:05PM","118 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 12:23:05PM","88 ms","OK","London (UK)"
"up","10/11/2017 12:22:05PM","238 ms","OK","Seattle 2)"
"up","10/11/2017 12:21:05PM","124 ms","OK","San Jose (CA)"
"up","10/11/2017 12:20:05PM","70 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 12:19:05PM","94 ms","OK","Chicago (IL)"
"up","10/11/2017 12:18:05PM","214 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 12:17:05PM","79 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 12:16:05PM","227 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 12:15:05PM","338 ms","OK","Phoenix (AZ)"
"up","10/11/2017 12:14:05PM","62 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 12:13:05PM","155 ms","OK","London (UK)"
"up","10/11/2017 12:12:05PM","254 ms","OK","Seattle 2)"
"up","10/11/2017 12:11:05PM","163 ms","OK","San Jose (CA)"
"up","10/11/2017 12:10:05PM","56 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 12:09:05PM","70 ms","OK","Chicago (IL)"
"up","10/11/2017 12:08:05PM","214 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 12:07:05PM","114 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 12:06:05PM","143 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 12:05:05PM","214 ms","OK","Phoenix (AZ)"
"up","10/11/2017 12:04:05PM","64 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 12:03:05PM","146 ms","OK","London (UK)"
"up","10/11/2017 12:02:05PM","376 ms","OK","Seattle 2)"
"up","10/11/2017 12:01:05PM","176 ms","OK","San Jose (CA)"
"up","10/11/2017 12:00:05PM","62 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 11:59:05AM","85 ms","OK","Chicago (IL)"
"up","10/11/2017 11:58:05AM","401 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 11:57:05AM","253 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 11:56:05AM","260 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 11:55:05AM","155 ms","OK","Phoenix (AZ)"
"up","10/11/2017 11:54:05AM","61 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 11:53:05AM","83 ms","OK","London (UK)"
"up","10/11/2017 11:52:05AM","231 ms","OK","Seattle 2)"
"up","10/11/2017 11:51:05AM","224 ms","OK","San Jose (CA)"
"up","10/11/2017 11:50:05AM","134 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 11:49:05AM","90 ms","OK","Chicago (IL)"
"up","10/11/2017 11:48:05AM","242 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 11:47:05AM","142 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 11:46:05AM","297 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 11:45:05AM","190 ms","OK","Phoenix (AZ)"
"up","10/11/2017 11:44:05AM","63 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 11:43:05AM","92 ms","OK","London (UK)"
"up","10/11/2017 11:42:05AM","177 ms","OK","Seattle 2)"
"up","10/11/2017 11:41:05AM","379 ms","OK","San Jose (CA)"
"up","10/11/2017 11:40:05AM","41 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 11:39:05AM","211 ms","OK","Chicago (IL)"
"up","10/11/2017 11:38:05AM","217 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 11:37:05AM","112 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 11:36:05AM","204 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 11:35:05AM","149 ms","OK","Phoenix (AZ)"
"up","10/11/2017 11:34:05AM","60 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 11:33:05AM","127 ms","OK","London (UK)"
"up","10/11/2017 11:32:05AM","201 ms","OK","Seattle 2)"
"up","10/11/2017 11:31:05AM","112 ms","OK","San Jose (CA)"
"up","10/11/2017 11:30:05AM","68 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 11:29:05AM","204 ms","OK","Chicago (IL)"
"up","10/11/2017 11:28:05AM","239 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 11:27:05AM","62 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 11:26:05AM","347 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 11:25:05AM","139 ms","OK","Phoenix (AZ)"
"up","10/11/2017 11:24:05AM","119 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 11:23:05AM","129 ms","OK","London (UK)"
"up","10/11/2017 11:22:05AM","228 ms","OK","Seattle 2)"
"up","10/11/2017 11:21:05AM","377 ms","OK","San Jose (CA)"
"up","10/11/2017 11:20:05AM","38 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 11:19:05AM","114 ms","OK","Chicago (IL)"
"up","10/11/2017 11:18:05AM","241 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 11:17:05AM","73 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 11:16:05AM","298 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 11:15:05AM","372 ms","OK","Phoenix (AZ)"
"up","10/11/2017 11:14:05AM","62 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 11:13:05AM","85 ms","OK","London (UK)"
"up","10/11/2017 11:12:05AM","171 ms","OK","Seattle 2)"
"up","10/11/2017 11:11:05AM","112 ms","OK","San Jose (CA)"
"up","10/11/2017 11:10:05AM","57 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 11:09:05AM","98 ms","OK","Chicago (IL)"
"up","10/11/2017 11:08:05AM","220 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 11:07:05AM","85 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 11:06:05AM","111 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 11:05:05AM","184 ms","OK","Phoenix (AZ)"
"up","10/11/2017 11:04:05AM","71 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 11:03:05AM","95 ms","OK","London (UK)"
"up","10/11/2017 11:02:05AM","413 ms","OK","Seattle 2)"
"up","10/11/2017 11:01:05AM","230 ms","OK","San Jose (CA)"
"up","10/11/2017 11:00:05AM","77 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 10:59:05AM","70 ms","OK","Chicago (IL)"
"up","10/11/2017 10:58:05AM","383 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 10:57:05AM","190 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 10:56:05AM","297 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 10:55:05AM","183 ms","OK","Phoenix (AZ)"
"up","10/11/2017 10:54:05AM","59 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 10:53:05AM","141 ms","OK","London (UK)"
"up","10/11/2017 10:52:05AM","170 ms","OK","Seattle 2)"
"up","10/11/2017 10:51:05AM","227 ms","OK","San Jose (CA)"
"up","10/11/2017 10:50:05AM","142 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 10:49:05AM","72 ms","OK","Chicago (IL)"
"up","10/11/2017 10:48:05AM","219 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 10:47:05AM","119 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 10:46:05AM","279 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 10:45:05AM","127 ms","OK","Phoenix (AZ)"
"up","10/11/2017 10:44:05AM","63 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 10:43:05AM","86 ms","OK","London (UK)"
"up","10/11/2017 10:42:05AM","215 ms","OK","Seattle 2)"
"up","10/11/2017 10:41:05AM","270 ms","OK","San Jose (CA)"
"up","10/11/2017 10:40:05AM","64 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 10:39:05AM","49 ms","OK","Chicago (IL)"
"up","10/11/2017 10:38:05AM","213 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 10:37:05AM","79 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 10:36:05AM","126 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 10:35:05AM","185 ms","OK","Phoenix (AZ)"
"up","10/11/2017 10:34:05AM","67 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 10:33:05AM","49 ms","OK","London (UK)"
"up","10/11/2017 10:32:05AM","237 ms","OK","Seattle 2)"
"up","10/11/2017 10:31:05AM","215 ms","OK","San Jose (CA)"
"up","10/11/2017 10:30:05AM","51 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 10:29:05AM","207 ms","OK","Chicago (IL)"
"up","10/11/2017 10:28:05AM","236 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 10:27:05AM","110 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 10:26:05AM","256 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 10:25:05AM","243 ms","OK","Phoenix (AZ)"
"up","10/11/2017 10:24:05AM","122 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 10:23:05AM","83 ms","OK","London (UK)"
"up","10/11/2017 10:22:05AM","141 ms","OK","Seattle 2)"
"up","10/11/2017 10:21:05AM","125 ms","OK","San Jose (CA)"
"up","10/11/2017 10:20:05AM","45 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 10:19:05AM","67 ms","OK","Chicago (IL)"
"up","10/11/2017 10:18:05AM","219 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 10:17:05AM","108 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 10:16:05AM","155 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 10:15:05AM","362 ms","OK","Phoenix (AZ)"
"up","10/11/2017 10:14:05AM","64 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 10:13:05AM","88 ms","OK","London (UK)"
"up","10/11/2017 10:12:05AM","175 ms","OK","Seattle 2)"
"up","10/11/2017 10:11:05AM","215 ms","OK","San Jose (CA)"
"up","10/11/2017 10:10:05AM","67 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 10:09:05AM","98 ms","OK","Chicago (IL)"
"up","10/11/2017 10:08:05AM","243 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 10:07:05AM","86 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 10:06:05AM","450 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 10:05:05AM","123 ms","OK","Phoenix (AZ)"
"up","10/11/2017 10:04:05AM","82 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 10:03:05AM","64 ms","OK","London (UK)"
"up","10/11/2017 10:02:05AM","282 ms","OK","Seattle 2)"
"up","10/11/2017 10:01:05AM","248 ms","OK","San Jose (CA)"
"up","10/11/2017 10:00:05AM","55 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 09:59:05AM","137 ms","OK","Chicago (IL)"
"up","10/11/2017 09:58:05AM","439 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 09:57:05AM","220 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 09:56:05AM","286 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 09:55:05AM","138 ms","OK","Phoenix (AZ)"
"up","10/11/2017 09:54:05AM","279 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 09:53:05AM","106 ms","OK","London (UK)"
"up","10/11/2017 09:52:05AM","199 ms","OK","Seattle 2)"
"up","10/11/2017 09:51:05AM","208 ms","OK","San Jose (CA)"
"up","10/11/2017 09:50:05AM","139 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 09:49:05AM","100 ms","OK","Chicago (IL)"
"up","10/11/2017 09:48:05AM","234 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 09:47:05AM","101 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 09:46:05AM","181 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 09:45:05AM","172 ms","OK","Phoenix (AZ)"
"up","10/11/2017 09:44:05AM","63 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 09:43:05AM","103 ms","OK","London (UK)"
"up","10/11/2017 09:42:05AM","180 ms","OK","Seattle 2)"
"up","10/11/2017 09:41:05AM","303 ms","OK","San Jose (CA)"
"up","10/11/2017 09:40:05AM","35 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 09:39:05AM","63 ms","OK","Chicago (IL)"
"up","10/11/2017 09:38:05AM","227 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 09:37:05AM","72 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 09:36:05AM","354 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 09:35:05AM","131 ms","OK","Phoenix (AZ)"
"up","10/11/2017 09:34:05AM","64 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 09:33:05AM","55 ms","OK","London (UK)"
"up","10/11/2017 09:32:05AM","170 ms","OK","Seattle 2)"
"up","10/11/2017 09:31:05AM","77 ms","OK","San Jose (CA)"
"up","10/11/2017 09:30:05AM","51 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 09:29:05AM","216 ms","OK","Chicago (IL)"
"up","10/11/2017 09:28:05AM","285 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 09:27:05AM","109 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 09:26:05AM","272 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 09:25:05AM","279 ms","OK","Phoenix (AZ)"
"up","10/11/2017 09:24:05AM","120 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 09:23:05AM","122 ms","OK","London (UK)"
"up","10/11/2017 09:22:05AM","765 ms","OK","Seattle 2)"
"up","10/11/2017 09:21:05AM","120 ms","OK","San Jose (CA)"
"up","10/11/2017 09:20:05AM","45 ms","OK","Matawan 2 (NJ)"
"up","10/11/2017 09:19:05AM","93 ms","OK","Chicago (IL)"
"up","10/11/2017 09:18:05AM","220 ms","OK","Las Vegas 3 (NV)"
"up","10/11/2017 09:17:05AM","73 ms","OK","St. Louis 2 (MO)"
"up","10/11/2017 09:16:05AM","236 ms","OK","Philadelphia 2 (PA)"
"up","10/11/2017 09:15:05AM","301 ms","OK","Phoenix (AZ)"
"up","10/11/2017 09:14:05AM","64 ms","OK","Stockholm (Sweden)"
"up","10/11/2017 09:13:05AM","42 ms","OK","London (UK)"
"up","10/11/2017 09:12:05AM","128 ms","OK","Seattle 2)"
"up","10/11/2017 09:11:05AM","271 ms","OK","San Jose (CA)"
